STATE_CODE,COUNTY_NAME,COUNTY_CODE,PLACE_NAME,PLACE_TYPE,PLACE_CODE
CA,Kern,029,Arvin,City of,02924
CA,Kern,029,Bakersfield,City of,03526
CA,Kern,029,California City,City of,09780
CA,Kern,029,Delano,City of,18394
CA,Kern,029,Kern City,,03526
CA,Kern,029,McFarland,City of,44826
CA,Kern,029,Ridgecrest,City of,60704
CA,Kern,029,Shafter,City of,71106
CA,Kern,029,Tehachapi,City of,78092
CA,Kern,029,Wasco,City of,83542
CA,Kings,031,Avenal,City of,03302
CA,Kings,031,Corcoran,City of,16224
CA,Kings,031,Hanford,City of,31960
CA,Kings,031,Lemoore,City of,41152
CA,Lake,033,Clearlake,City of,13945
CA,Lake,033,Clearlake Highlands,,13945
CA,Lake,033,Clearlake Park,,13945
CA,Lassen,035,Susanville,City of,77364
CA,Los Angeles,037,Agoura,,00394
CA,Los Angeles,037,Agoura Hills,City of,00394
CA,Los Angeles,037,Alhambra,City of,00884
CA,Los Angeles,037,Arcadia,City of,02462
CA,Los Angeles,037,Artesia,City of,02896
CA,Los Angeles,037,Avalon Village,,11530
CA,Los Angeles,037,Azusa,City of,03386
CA,Los Angeles,037,Baldwin Park,City of,03666
CA,Los Angeles,037,Bandini,,14974
CA,Los Angeles,037,Bel Air,,44000
CA,Los Angeles,037,Bell,City of,04870
CA,Los Angeles,037,Bell Gardens,City of,04996
CA,Los Angeles,037,Bellflower,City of,04982
CA,Los Angeles,037,Belmont Shore,,43000
CA,Los Angeles,037,Beverly Glen,,44000
CA,Los Angeles,037,Beverly Hills,City of,06308
CA,Los Angeles,037,Bixby Knolls,,43000
CA,Los Angeles,037,Boyle Heights,,44000
CA,Los Angeles,037,Brentwood Heights,,44000
CA,Los Angeles,037,Burbank,City of,08954
CA,Los Angeles,037,Burbank Junction,,08954
CA,Los Angeles,037,Calabasas,City of,09598
CA,Los Angeles,037,Canoga Park,,44000
CA,Los Angeles,037,Carmenita,,69154
CA,Los Angeles,037,Carson,City of,11530
CA,Los Angeles,037,Castellammare,,44000
CA,Los Angeles,037,Century City,,44000
CA,Los Angeles,037,Cerritos,City of,12552
CA,Los Angeles,037,Chatsworth,,44000
CA,Los Angeles,037,Claremont,City of,13756
CA,Los Angeles,037,Commerce,City of,14974
CA,Los Angeles,037,Compton,City of,15044
CA,Los Angeles,037,Covina,City of,16742
CA,Los Angeles,037,Cudahy,City of,17498
CA,Los Angeles,037,Culver City,City of,17568
CA,Los Angeles,037,Diamond Bar,City of,19192
CA,Los Angeles,037,Dominguez,,11530
CA,Los Angeles,037,Downey,City of,19766
CA,Los Angeles,037,Duarte,City of,19990
CA,Los Angeles,037,Eagle Rock,,44000
CA,Los Angeles,037,Edendale (historical),,44000
CA,Los Angeles,037,El Monte,City of,22230
CA,Los Angeles,037,El Nido,,60018
CA,Los Angeles,037,El Segundo,City of,22412
CA,Los Angeles,037,El Sereno,,44000
CA,Los Angeles,037,Encino,,44000
CA,Los Angeles,037,Friendly Hills,,85292
CA,Los Angeles,037,Gardena,City of,28168
CA,Los Angeles,037,Glendale,City of,30000
CA,Los Angeles,037,Glendora,City of,30014
CA,Los Angeles,037,Granada Hills,,44000
CA,Los Angeles,037,Harbor City,,44000
CA,Los Angeles,037,Hawaiian Gardens,City of,32506
CA,Los Angeles,037,Hawthorne,City of,32548
CA,Los Angeles,037,Hermosa Beach,City of,33364
CA,Los Angeles,037,Hewitt,,44000
CA,Los Angeles,037,Highland Park,,44000
CA,Los Angeles,037,Hollydale,,73080
CA,Los Angeles,037,Hollywood,,44000
CA,Los Angeles,037,Hollywood Riviera,,80000
CA,Los Angeles,037,Huntington Park,City of,36056
CA,Los Angeles,037,Hyde Park,,44000
CA,Los Angeles,037,Inglewood,City of,36546
CA,Los Angeles,037,La Canada Flintridge,City of,39003
CA,Los Angeles,037,La Mirada,City of,40032
CA,Los Angeles,037,La Puente,City of,40340
CA,Los Angeles,037,La Verne,City of,40830
CA,Los Angeles,037,Lairport,,22412
CA,Los Angeles,037,Lake Balboa,,44000
CA,Los Angeles,037,Lakewood,City of,39892
CA,Los Angeles,037,Lamanda Park,,56000
CA,Los Angeles,037,Lancaster,City of,40130
CA,Los Angeles,037,Lawndale,City of,40886
CA,Los Angeles,037,Leffingwell,,85292
CA,Los Angeles,037,Lincoln Heights,,44000
CA,Los Angeles,037,Lincoln Village,,11530
CA,Los Angeles,037,Linda Vista,,56000
CA,Los Angeles,037,Lomita,City of,42468
CA,Los Angeles,037,Long Beach,City of,43000
CA,Los Angeles,037,Los Angeles,City of,44000
CA,Los Angeles,037,Lynwood,City of,44574
CA,Los Angeles,037,Lynwood Gardens,,44574
CA,Los Angeles,037,Magnolia Park,,08954
CA,Los Angeles,037,Malibu,City of,45246
CA,Los Angeles,037,Manhattan Beach,City of,45400
CA,Los Angeles,037,Mar Vista,,44000
CA,Los Angeles,037,Maywood,City of,46492
CA,Los Angeles,037,Miraleste,,59514
CA,Los Angeles,037,Mission Hills,,44000
CA,Los Angeles,037,Monrovia,City of,48648
CA,Los Angeles,037,Montebello,City of,48816
CA,Los Angeles,037,Monterey Park,City of,48914
CA,Los Angeles,037,Morningside Park,,36546
CA,Los Angeles,037,Naples,,43000
CA,Los Angeles,037,Newhall,,69088
CA,Los Angeles,037,North Glendale,,30000
CA,Los Angeles,037,North Hills,,44000
CA,Los Angeles,037,North Hollywood,,44000
CA,Los Angeles,037,North Long Beach,,43000
CA,Los Angeles,037,North Pomona,,58072
CA,Los Angeles,037,Northridge,,44000
CA,Los Angeles,037,Norwalk,City of,52526
CA,Los Angeles,037,Ocean Park,,70000
CA,Los Angeles,037,Pacific Palisades,,44000
CA,Los Angeles,037,Pacoima,,44000
CA,Los Angeles,037,Palmdale,City of,55156
CA,Los Angeles,037,Palms,,44000
CA,Los Angeles,037,Palos Verdes Estates,City of,55380
CA,Los Angeles,037,Panorama City,,44000
CA,Los Angeles,037,Paramount,City of,55618
CA,Los Angeles,037,Pasadena,City of,56000
CA,Los Angeles,037,Perry,,80000
CA,Los Angeles,037,Pico Rivera,City of,56924
CA,Los Angeles,037,Playa del Rey,,44000
CA,Los Angeles,037,Pomona,City of,58072
CA,Los Angeles,037,Portuguese Bend,,59514
CA,Los Angeles,037,Rancho Palos Verdes,City of,59514
CA,Los Angeles,037,Raymer,,44000
CA,Los Angeles,037,Redondo Beach,City of,60018
CA,Los Angeles,037,Reseda,,44000
CA,Los Angeles,037,Rosemead,City of,62896
CA,Los Angeles,037,San Dimas,City of,66070
CA,Los Angeles,037,San Fernando,City of,66140
CA,Los Angeles,037,San Gabriel,City of,67042
CA,Los Angeles,037,San Marino,City of,68224
CA,Los Angeles,037,San Pedro,,44000
CA,Los Angeles,037,Santa Clarita,City of,69088
CA,Los Angeles,037,Santa Fe Springs,City of,69154
CA,Los Angeles,037,Santa Monica,City of,70000
CA,Los Angeles,037,Saugus,,69088
CA,Los Angeles,037,Sentous,,44000
CA,Los Angeles,037,Sherman Oaks,,44000
CA,Los Angeles,037,Sierra Madre,City of,71806
CA,Los Angeles,037,Signal Hill,City of,71876
CA,Los Angeles,037,South El Monte,City of,72996
CA,Los Angeles,037,South Gate,City of,73080
CA,Los Angeles,037,South Los Angeles,,44000
CA,Los Angeles,037,South Pasadena,City of,73220
CA,Los Angeles,037,Spadra,,58072
CA,Los Angeles,037,Stoneman,,00884
CA,Los Angeles,037,Studebaker,,52526
CA,Los Angeles,037,Studio City,,44000
CA,Los Angeles,037,Sun Valley,,44000
CA,Los Angeles,037,Sunland,,44000
CA,Los Angeles,037,Sylmar,,44000
CA,Los Angeles,037,Tarzana,,44000
CA,Los Angeles,037,Temple City,City of,78148
CA,Los Angeles,037,Thenard,,44000
CA,Los Angeles,037,Torrance,City of,80000
CA,Los Angeles,037,Tujunga,,44000
CA,Los Angeles,037,Van Nuys,,44000
CA,Los Angeles,037,Vega,,08954
CA,Los Angeles,037,Venice,,44000
CA,Los Angeles,037,Verdugo City,,30000
CA,Los Angeles,037,Vinvale,,04996
CA,Los Angeles,037,Vista del Mar,,43000
CA,Los Angeles,037,Walker,,46492
CA,Los Angeles,037,Walnut,City of,83332
CA,Los Angeles,037,Walteria,,80000
CA,Los Angeles,037,Watson,,11530
CA,Los Angeles,037,Watts,,44000
CA,Los Angeles,037,West Arcadia,,02462
CA,Los Angeles,037,West Covina,City of,84200
CA,Los Angeles,037,West Glendale,,44000
CA,Los Angeles,037,West Hollywood,City of,84410
CA,Los Angeles,037,West Los Angeles,,44000
CA,Los Angeles,037,Westchester,,44000
CA,Los Angeles,037,Westwood Village,,44000
CA,Los Angeles,037,Whittier,City of,85292
CA,Los Angeles,037,Wildasin,,44000
CA,Los Angeles,037,Wilmington,,44000
CA,Los Angeles,037,Winnetka,,44000
CA,Los Angeles,037,Woodland Hills,,44000
CA,Los Angeles,037,Workman,,73080
CA,Madera,039,Chowchilla,City of,13294
CA,Madera,039,Madera,City of,45022
CA,Marin,041,Baltimore Park,,40438
CA,Marin,041,Escalle,,40438
CA,Marin,041,Larkspur,City of,40438
CA,Marin,041,Mill Valley,City of,47710
CA,Marin,041,Novato,City of,52582
CA,Marin,041,Rafael Village,,52582
CA,Marin,041,San Anselmo,Town of,64434
CA,Marin,041,San Rafael,City of,68364
CA,Marin,041,Terra Linda,,68364
CA,Mendocino,045,Ukiah,City of,81134
CA,Merced,047,Atwater,City of,03162
CA,Merced,047,Livingston,City of,42006
CA,Merced,047,Los Banos,City of,44028
CA,Merced,047,Merced,City of,46898
CA,Monterey,053,Del Monte,,48872
CA,Monterey,053,Del Monte Heights,,70742
CA,Monterey,053,Greenfield,City of,30994
CA,Monterey,053,King City,City of,38520
CA,Monterey,053,Marina,City of,45778
CA,Monterey,053,Monterey,City of,48872
CA,Monterey,053,New Monterey,,48872
CA,Monterey,053,Pacific Grove,City of,54848
CA,Monterey,053,Salinas,City of,64224
CA,Monterey,053,Seaside,City of,70742
CA,Monterey,053,Soledad,City of,72520
CA,Napa,055,American Canyon,City of,01640
CA,Napa,055,Napa,City of,50258
CA,Nevada,057,Boston Ravine,,30798
CA,Nevada,057,Grass Valley,City of,30798
CA,Nevada,057,Truckee,Town of,80588
CA,Orange,059,Aliso Viejo,City of,00947
CA,Orange,059,Anaheim,City of,02000
CA,Orange,059,Atwood,,57526
CA,Orange,059,Balboa,,51182
CA,Orange,059,Balboa Island,,51182
CA,Orange,059,Barber City,,84550
CA,Orange,059,Brea,City of,08100
CA,Orange,059,Buena Park,City of,08786
CA,Orange,059,Canyon Acres,,39178
CA,Orange,059,Capistrano Beach,,17946
CA,Orange,059,Carlton,,86832
CA,Orange,059,Costa Mesa,City of,16532
CA,Orange,059,Cypress,City of,17750
CA,Orange,059,Dana Point,City of,17946
CA,Orange,059,Des Moines,,39290
CA,Orange,059,Dove Canyon,,59587
CA,Orange,059,El Toro,,39496
CA,Orange,059,Foothill Ranch,,39496
CA,Orange,059,Fountain Valley,City of,25380
CA,Orange,059,Fullerton,City of,28000
CA,Orange,059,Garden Grove,City of,29000
CA,Orange,059,Hansen,,02000
CA,Orange,059,Huntington Beach,City of,36000
CA,Orange,059,Huntington Harbour,,36000
CA,Orange,059,Irvine,City of,36770
CA,Orange,059,La Habra,City of,39290
CA,Orange,059,La Jolla,,57526
CA,Orange,059,La Palma,City of,40256
CA,Orange,059,Laguna Beach,City of,39178
CA,Orange,059,Laguna Hills,City of,39220
CA,Orange,059,Laguna Niguel,City of,39248
CA,Orange,059,Laguna Woods,City of,39259
CA,Orange,059,Lake Forest,City of,39496
CA,Orange,059,Lido Isle,,51182
CA,Orange,059,Los Alamitos,City of,43224
CA,Orange,059,Mission Viejo,City of,48256
CA,Orange,059,Moody,,40256
CA,Orange,059,Newport Beach,City of,51182
CA,Orange,059,Newport Coast,,51182
CA,Orange,059,Newport Heights,,51182
CA,Orange,059,Ocean View,,36000
CA,Orange,059,Orange,City of,53980
CA,Orange,059,Placentia,City of,57526
CA,Orange,059,Portola Hills,,39496
CA,Orange,059,Rancho Santa Margarita,City of,59587
CA,Orange,059,Rancho Trabuco,,59587
CA,Orange,059,Robinson Ranch,,59587
CA,Orange,059,San Clemente,City of,65084
CA,Orange,059,San Joaquin Hills,,51182
CA,Orange,059,San Juan Capistrano,City of,68028
CA,Orange,059,Santa Ana,City of,69000
CA,Orange,059,Seal Beach,City of,70686
CA,Orange,059,Smeltzer,,36000
CA,Orange,059,South Anaheim,,02000
CA,Orange,059,South Laguna,,39178
CA,Orange,059,South Santa Ana,,69000
CA,Orange,059,Stanton,City of,73962
CA,Orange,059,Sunny Hills,,28000
CA,Orange,059,Surfside,,36000
CA,Orange,059,Trabuco Highlands,,59587
CA,Orange,059,Tustin,City of,80854
CA,Orange,059,West Anaheim,,02000
CA,Orange,059,Westminster,City of,84550
CA,Orange,059,Wintersburg,,36000
CA,Orange,059,Yorba Linda,City of,86832
CA,Placer,061,Auburn,City of,03204
CA,Placer,061,Lincoln,City of,41474
CA,Placer,061,Rocklin,City of,62364
CA,Placer,061,Roseville,City of,62938
CA,Riverside,065,Arlington,,62000
CA,Riverside,065,Banning,City of,03820
CA,Riverside,065,Beaumont,City of,04758
CA,Riverside,065,Belvedere Heights,,62000
CA,Riverside,065,Blythe,City of,07218
CA,Riverside,065,Canyon Crest Heights,,62000
CA,Riverside,065,Canyon Lake,City of,10928
CA,Riverside,065,Casa Blanca,,62000
CA,Riverside,065,Cathedral City,City of,12048
CA,Riverside,065,Coachella,City of,14260
CA,Riverside,065,Corona,City of,16350
CA,Riverside,065,Desert Hot Springs,City of,18996
CA,Riverside,065,Eastvale,City of,21230
CA,Riverside,065,Edgemont,,49270
CA,Riverside,065,Hemet,City of,33182
CA,Riverside,065,Indio,City of,36448
CA,Riverside,065,La Quinta,City of,40354
CA,Riverside,065,La Sierra,,62000
CA,Riverside,065,La Sierra Heights,,62000
CA,Riverside,065,Lake Elsinore,City of,39486
CA,Riverside,065,Magnolia Avenue,,62000
CA,Riverside,065,Menifee,City of,46842
CA,Riverside,065,Moreno Valley,City of,49270
CA,Riverside,065,Murrieta,City of,50076
CA,Riverside,065,Murrieta Hot Springs,,50076
CA,Riverside,065,Norco,City of,51560
CA,Riverside,065,Palm Desert,City of,55184
CA,Riverside,065,Palm Desert Country,,55184
CA,Riverside,065,Palm Springs,City of,55254
CA,Riverside,065,Perris,City of,56700
CA,Riverside,065,Prenda,,62000
CA,Riverside,065,Quail Valley,,46842
CA,Riverside,065,Rancho Mirage,City of,59500
CA,Riverside,065,Riverside,City of,62000
CA,Riverside,065,San Jacinto,City of,67112
CA,Riverside,065,Sedco Hills,,85446
CA,Riverside,065,Sun City,,46842
CA,Riverside,065,Sunnymead,,49270
CA,Riverside,065,Temecula,City of,78120
CA,Riverside,065,Wildomar,City of,85446
CA,Sacramento,067,Ben Ali,,64000
CA,Sacramento,067,Brighton,,64000
CA,Sacramento,067,Citrus Heights,City of,13588
CA,Sacramento,067,Cordova,,64000
CA,Sacramento,067,Del Paso,,64000
CA,Sacramento,067,Del Paso Heights,,64000
CA,Sacramento,067,Elk Grove,City of,22020
CA,Sacramento,067,Elvas,,64000
CA,Sacramento,067,Folsom,City of,24638
CA,Sacramento,067,Folsom Junction,,24638
CA,Sacramento,067,Fruitridge Manor,,64000
CA,Sacramento,067,Galt,City of,28112
CA,Sacramento,067,Gardenland,,64000
CA,Sacramento,067,Hagginwood,,64000
CA,Sacramento,067,North Sacramento,,64000
CA,Sacramento,067,Oak Park,,64000
CA,Sacramento,067,Perkins,,64000
CA,Sacramento,067,Polk,,64000
CA,Sacramento,067,Ramona,,64000
CA,Sacramento,067,Rancho Cordova,City of,59444
CA,Sacramento,067,Robla,,64000
CA,Sacramento,067,Sacramento,City of,64000
CA,Sacramento,067,Swanston,,64000
CA,San Benito,069,Hollister,City of,34120
CA,San Bernardino,071,Adelanto,City of,00296
CA,San Bernardino,071,Apple Valley,Town of,02364
CA,San Bernardino,071,Ballou,,53896
CA,San Bernardino,071,Barstow,City of,04030
CA,San Bernardino,071,Bryn Mawr,,42370
CA,San Bernardino,071,Chino,City of,13210
CA,San Bernardino,071,Chino Hills,City of,13214
CA,San Bernardino,071,Colton,City of,14890
CA,San Bernardino,071,Del Rosa,,65000
CA,San Bernardino,071,Fontana,City of,24680
CA,San Bernardino,071,Grand Terrace,City of,30658
CA,San Bernardino,071,Hesperia,City of,33434
CA,San Bernardino,071,Highland,City of,33588
CA,San Bernardino,071,Loma Linda,City of,42370
CA,San Bernardino,071,Los Serranos,,13214
CA,San Bernardino,071,Montclair,City of,48788
CA,San Bernardino,071,Ontario,City of,53896
CA,San Bernardino,071,Rancho Cucamonga,City of,59451
CA,San Bernardino,071,Redlands,City of,59962
CA,San Bernardino,071,Redlands Heights,,59962
CA,San Bernardino,071,Rialto,City of,60466
CA,San Bernardino,071,San Bernardino,City of,65000
CA,San Bernardino,071,South Fontana,,24680
CA,San Bernardino,071,Twentynine Palms,City of,80994
CA,San Bernardino,071,Upland,City of,81344
CA,San Bernardino,071,Victorville,City of,82590
CA,San Bernardino,071,Yucaipa,City of,87042
CA,San Bernardino,071,Yucca Valley,Town of,87056
CA,San Diego,073,Bay Park,,66000
CA,San Diego,073,Cardiff-by-the-Sea,,22678
CA,San Diego,073,Carlsbad,City of,11194
CA,San Diego,073,Castle Park,,13392
CA,San Diego,073,Chula Vista,City of,13392
CA,San Diego,073,Clairemont,,66000
CA,San Diego,073,Coronado,City of,16378
CA,San Diego,073,East San Diego,,66000
CA,San Diego,073,El Cajon,City of,21712
CA,San Diego,073,Encanto,,66000
CA,San Diego,073,Encinitas,City of,22678
CA,San Diego,073,Escondido,City of,22804
CA,San Diego,073,Escondido Junction,,53322
CA,San Diego,073,Five Points,,66000
CA,San Diego,073,Grantville,,66000
CA,San Diego,073,Green Valley,,58520
CA,San Diego,073,Hillcrest,,66000
CA,San Diego,073,Imperial Beach,City of,36294
CA,San Diego,073,La Jolla,,66000
CA,San Diego,073,La Mesa,City of,40004
CA,San Diego,073,Lemon Grove,City of,41124
CA,San Diego,073,Leucadia,,22678
CA,San Diego,073,Linda Vista,,66000
CA,San Diego,073,Loma Portal,,66000
CA,San Diego,073,Miramar,,66000
CA,San Diego,073,Mission Beach,,66000
CA,San Diego,073,Mission Hills,,66000
CA,San Diego,073,National City,City of,50398
CA,San Diego,073,Nestor,,66000
CA,San Diego,073,Normal Heights,,66000
CA,San Diego,073,North Park,,66000
CA,San Diego,073,Ocean Beach,,66000
CA,San Diego,073,Oceanside,City of,53322
CA,San Diego,073,Otay,,13392
CA,San Diego,073,Pacific Beach,,66000
CA,San Diego,073,Palm City,,66000
CA,San Diego,073,Poway,City of,58520
CA,San Diego,073,Rancho Bernardo,,66000
CA,San Diego,073,San Diego,City of,66000
CA,San Diego,073,San Marcos,City of,68196
CA,San Diego,073,San Ysidro,,66000
CA,San Diego,073,Santee,City of,70224
CA,San Diego,073,Serra Mesa,,66000
CA,San Diego,073,Solana Beach,City of,72506
CA,San Diego,073,Sorrento,,66000
CA,San Diego,073,Sunny Vista,,13392
CA,San Diego,073,University City,,66000
CA,San Diego,073,Vista,City of,82996
CA,San Francisco,075,Ingleside,,67000
CA,San Francisco,075,North Beach,,67000
CA,San Francisco,075,San Francisco,City of,67000
CA,San Joaquin,077,Fair Oaks,,75000
CA,San Joaquin,077,Lathrop,City of,40704
CA,San Joaquin,077,Lodi,City of,42202
CA,San Joaquin,077,Manteca,City of,45484
CA,San Joaquin,077,Ripon,City of,61026
CA,San Joaquin,077,Stockton,City of,75000
CA,San Joaquin,077,Tracy,City of,80238
CA,San Luis Obispo,079,Arroyo Grande,City of,02868
CA,San Luis Obispo,079,Atascadero,City of,03064
CA,San Luis Obispo,079,Capital Hill,,22300
CA,San Luis Obispo,079,El Paso de Robles,City of,22300
CA,San Luis Obispo,079,Grover Beach,City of,31393
CA,San Luis Obispo,079,Morro Bay,City of,49362
CA,San Luis Obispo,079,Oak Park,,22300
CA,San Luis Obispo,079,Oaks,,02868
CA,San Luis Obispo,079,Paso Robles,,22300
CA,San Luis Obispo,079,San Luis Obispo,City of,68154
CA,San Mateo,081,Baden,,73262
CA,San Mateo,081,Bayshore,,17918
CA,San Mateo,081,Belle Haven,,46870
CA,San Mateo,081,Belmont,City of,05108
CA,San Mateo,081,Burlingame,City of,09066
CA,San Mateo,081,Daly City,City of,17918
CA,San Mateo,081,East Palo Alto,City of,20956
CA,San Mateo,081,Edgemar,,54806
CA,San Mateo,081,Foster City,City of,25338
CA,San Mateo,081,Half Moon Bay,City of,31708
CA,San Mateo,081,Hayward Park,,68252
CA,San Mateo,081,Henderson,,46870
CA,San Mateo,081,Hillsborough,Town of,33798
CA,San Mateo,081,Lomita Park,,65028
CA,San Mateo,081,Menlo Park,City of,46870
CA,San Mateo,081,Millbrae,City of,47486
CA,San Mateo,081,Millbrae Meadows,,47486
CA,San Mateo,081,Pacific Manor,,54806
CA,San Mateo,081,Pacifica,City of,54806
CA,San Mateo,081,Pedro Valley,,54806
CA,San Mateo,081,Ravenswood,,20956
CA,San Mateo,081,Redwood City,City of,60102
CA,San Mateo,081,Redwood Junction,,60102
CA,San Mateo,081,Rockaway Beach,,54806
CA,San Mateo,081,San Bruno,City of,65028
CA,San Mateo,081,San Carlos,City of,65070
CA,San Mateo,081,San Mateo,City of,68252
CA,San Mateo,081,Sharp Park,,54806
CA,San Mateo,081,Shelter Cove,,54806
CA,San Mateo,081,South San Francisco,City of,73262
CA,San Mateo,081,Tanforan,,73262
CA,San Mateo,081,Vallemar,,54806
CA,Santa Barbara,083,Carpinteria,City of,11446
CA,Santa Barbara,083,Goleta,City of,30378
CA,Santa Barbara,083,Lompoc,City of,42524
CA,Santa Barbara,083,Midco,,69196
CA,Santa Barbara,083,North Santa Maria,,69196
CA,Santa Barbara,083,Santa Barbara,City of,69070
CA,Santa Barbara,083,Santa Maria,City of,69196
CA,Santa Clara,085,Agnew,,69084
CA,Santa Clara,085,Alviso,,68000
CA,Santa Clara,085,Blue Hills,,70280
CA,Santa Clara,085,Buena Vista,,68000
CA,Santa Clara,085,Campbell,City of,10345
CA,Santa Clara,085,Castro City,,49670
CA,Santa Clara,085,Champagne Fountain,,70280
CA,Santa Clara,085,College Park,,68000
CA,Santa Clara,085,Cupertino,City of,17610
CA,Santa Clara,085,Edenvale,,68000
CA,Santa Clara,085,Evergreen,,68000
CA,Santa Clara,085,Gilroy,City of,29504
CA,Santa Clara,085,Lonoke,,29504
CA,Santa Clara,085,Los Altos,City of,43280
CA,Santa Clara,085,Los Gatos,Town of,44112
CA,Santa Clara,085,Madrone,,49278
CA,Santa Clara,085,Milpitas,City of,47766
CA,Santa Clara,085,Morgan Hill,City of,49278
CA,Santa Clara,085,Mountain View,City of,49670
CA,Santa Clara,085,Palo Alto,City of,55282
CA,Santa Clara,085,Rancho Rinconada,,17610
CA,Santa Clara,085,Robertsville,,68000
CA,Santa Clara,085,San Jose,City of,68000
CA,Santa Clara,085,Santa Clara,City of,69084
CA,Santa Clara,085,Saratoga,City of,70280
CA,Santa Clara,085,Sunnyvale,City of,77000
CA,Santa Clara,085,Willow Glen,,68000
CA,Santa Cruz,087,Santa Cruz,City of,69112
CA,Santa Cruz,087,Scotts Valley,City of,70588
CA,Santa Cruz,087,Seabright,,69112
CA,Santa Cruz,087,Watsonville,City of,83668
CA,Shasta,089,Central Valley (historical),,71225
CA,Shasta,089,Redding,City of,59920
CA,Shasta,089,Shasta Lake,City of,71225
CA,Solano,095,Benicia,City of,05290
CA,Solano,095,Dixon,City of,19402
CA,Solano,095,Fairfield,City of,23182
CA,Solano,095,Flosden Acres,,81666
CA,Solano,095,Suisun City,City of,75630
CA,Solano,095,Vacaville,City of,81554
CA,Solano,095,Vallejo,City of,81666
CA,Sonoma,097,Healdsburg,City of,33056
CA,Sonoma,097,Oakmont,,70098
CA,Sonoma,097,Petaluma,City of,56784
CA,Sonoma,097,Rohnert Park,City of,62546
CA,Sonoma,097,Santa Rosa,City of,70098
CA,Sonoma,097,Sonoma,City of,72646
CA,Sonoma,097,South Santa Rosa,,70098
CA,Sonoma,097,Windsor,Town of,85922
CA,Stanislaus,099,Aurora,,48354
CA,Stanislaus,099,Ceres,City of,12524
CA,Stanislaus,099,Modesto,City of,48354
CA,Stanislaus,099,Newman,City of,51140
CA,Stanislaus,099,Oakdale,City of,52694
CA,Stanislaus,099,Patterson,City of,56112
CA,Stanislaus,099,Riverbank,City of,61068
CA,Stanislaus,099,Turlock,City of,80812
CA,Sutter,101,Tierra Buena,,86972
CA,Sutter,101,Yuba City,City of,86972
CA,Tehama,103,Red Bluff,City of,59892
